web_target_group_id,web_target_key,service_id,canonical_service_key,service_name_canonical,web_eligibility_status,official_landing_url,observed_url,resolved_final_url,redirect_chain,http_status,page_title,registered_domain,url_type,url_discovery_method,url_evidence,url_reviewer,url_confidence,observation_confidence,reviewed_at,review_status,review_reasons,brand_token_in_title,cross_registered_domain_redirect,tls_compat_retry,review_note
wtg_ccd84811932b237b,kakao_t,svc_ccd84811932b237b,kakao_t,카카오T,OFFICIAL_PRODUCT_PAGE,https://service.kakaomobility.com/launch/kakaot/,https://service.kakaomobility.com/launch/kakaot/,https://service.kakaomobility.com/launch/kakaot/,[],200.0,카카오 T | 카카오모빌리티,kakaomobility.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://service.kakaomobility.com/launch/kakaot/ → HTTP 200 · 페이지 제목 '카카오 T | 카카오모빌리티' · 등록도메인(PSL) kakaomobility.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,운영사 서비스 소개 페이지다. 호출·결제는 앱에서만 일어난다.
wtg_f322b894ee95c181,kakaomap,svc_f322b894ee95c181,kakaomap,카카오맵,WEB_SERVICE,https://map.kakao.com/,https://map.kakao.com/,https://map.kakao.com/,[],200.0,카카오맵,kakao.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://map.kakao.com/ → HTTP 200 · 페이지 제목 '카카오맵' · 등록도메인(PSL) kakao.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,웹 지도 애플리케이션 자체다. 장소 검색·길찾기가 브라우저에서 동작한다.
wtg_699a5e2f3f410152,kakaotalk,svc_699a5e2f3f410152,kakaotalk,카카오톡,OFFICIAL_PRODUCT_PAGE,https://www.kakaocorp.com/page/service/service/KakaoTalk,https://www.kakaocorp.com/page/service/service/KakaoTalk,https://www.kakaocorp.com/page/service/service/KakaoTalk,[],200.0,카카오톡 서비스 소개 | 카카오,kakaocorp.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.kakaocorp.com/page/service/service/KakaoTalk → HTTP 200 · 페이지 제목 '카카오톡 서비스 소개 | 카카오' · 등록도메인(PSL) kakaocorp.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,운영사 기업 사이트의 서비스 소개 페이지다. 브라우저에서 대화하는 웹 앱이 없고 페이지가 하는 일은 기능 소개와 설치 유도다. 카카오톡 전용 등록도메인도 아니다.
wtg_b8b226f9fe32539a,kb_pay,svc_b8b226f9fe32539a,kb_pay,KB Pay,OFFICIAL_PRODUCT_PAGE,https://card.kbcard.com/SVC/DVIEW/HSCMCXPRISVC0127,https://card.kbcard.com/SVC/DVIEW/HSCMCXPRISVC0127,https://card.kbcard.com/SVC/DVIEW/HSCMCXPRISVC0127,[],200.0,KB Pay 소개>KB Pay>결제서비스>서비스 | 국민의 행복생활 파트너 KB국민카드,kbcard.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://card.kbcard.com/SVC/DVIEW/HSCMCXPRISVC0127 → HTTP 200 · 페이지 제목 'KB Pay 소개>KB Pay>결제서비스>서비스 | 국민의 행복생활 파트너 KB국민카드' · 등록도메인(PSL) kbcard.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,카드사 사이트 안의 KB Pay 소개 문서다. 결제 자체는 앱에서 일어난다.
wtg_e296af221a5f7128,kb_starbanking,svc_e296af221a5f7128,kb_starbanking,KB스타뱅킹,OFFICIAL_PRODUCT_PAGE,https://omoney.kbstar.com/quics?page=C028156,https://omoney.kbstar.com/quics?page=C028156,https://omoney.kbstar.com/quics?page=C028156,[],200.0,KB스타뱅킹 이용안내 ( 스마트금융서비스 | KB스타뱅킹 | 서비스 소개 | 서비스 소개 | KB스타뱅킹 이용안내 ),kbstar.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://omoney.kbstar.com/quics?page=C028156 → HTTP 200 · 페이지 제목 'KB스타뱅킹 이용안내 ( 스마트금융서비스 | KB스타뱅킹 | 서비스 소개 | 서비스 소개 | KB스타뱅킹 이용안내 )' · 등록도메인(PSL) kbstar.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,은행 사이트 안의 KB스타뱅킹 **앱 이용안내** 페이지다. 은행의 웹 뱅킹은 별도 사이트이며 그것은 이 앱과 다른 채널이다.
wtg_9b353f64ce509d5a,korean_air,svc_9b353f64ce509d5a,korean_air,대한항공,UNRESOLVED,,https://www.koreanair.com/,,[],,,,UNRESOLVED,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,"https://www.koreanair.com/ — 접속 실패: ReadTimeout: HTTPSConnectionPool(host='www.koreanair.com', port=443): Read timed out. (read timeout=20)",exec-agent(C013) / 검색 후보 → 직접 접속 확인,LOW,LOW,2026-08-26,NEEDS_HUMAN_REVIEW,"STATUS_UNRESOLVED,NO_OBSERVATION",,False,False,탐색 단계에서 www.koreanair.com 이 공식 사이트로 지목됐으나 우리 요청은 20초·45초 두 번 모두 read timeout 으로 끝나 랜딩을 확인하지 못했다. 검색 결과만으로 확정하지 않는다(06 §3-2). 확인 불가를 제외로 바꾸지 않는다.
wtg_dd2cec4c1fa2beec,lotte_department_store,svc_dd2cec4c1fa2beec,lotte_department_store,롯데백화점,RETAIL_OFFLINE_ONLY,https://www.lotteshopping.com/main,https://www.lotteshopping.com/main,https://www.lotteshopping.com/main,[],200.0,롯데백화점,lotteshopping.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.lotteshopping.com/main → HTTP 200 · 페이지 제목 '롯데백화점' · 등록도메인(PSL) lotteshopping.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,TRANSACTION_CHANNEL_IS_A_SECTION_OF_A_GROUP_MALL,True,False,False,백화점 점포·기업 안내 사이트다. 온라인 거래는 계열 통합몰 안의 한 관으로 존재해 브랜드 단독 거래 랜딩이 확정되지 않는다.
wtg_ef06dc942ef3ccc9,lotte_himart,svc_ef06dc942ef3ccc9,lotte_himart,롯데하이마트,WEB_SERVICE,https://www.e-himart.co.kr/,https://www.e-himart.co.kr/,https://www.e-himart.co.kr/,[],200.0,롯데하이마트 온라인쇼핑몰,e-himart.co.kr,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.e-himart.co.kr/ → HTTP 200 · 페이지 제목 '롯데하이마트 온라인쇼핑몰' · 등록도메인(PSL) e-himart.co.kr,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,브랜드의 소비자 거래 사이트다. 상품 탐색·구매가 브라우저에서 동작한다.
wtg_888d37f34b5d3aaa,lotte_homeshopping,svc_888d37f34b5d3aaa,lotte_homeshopping,롯데홈쇼핑,WEB_SERVICE,https://www.lotteimall.com/,https://www.lotteimall.com/,https://www.lotteimall.com/,[],200.0,,lotteimall.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.lotteimall.com/ → HTTP 200 · 페이지 제목 미획득(봇 차단 또는 비HTML 응답) · 등록도메인(PSL) lotteimall.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,MEDIUM,MEDIUM,2026-08-26,REVIEWED,,,False,False,홈쇼핑 온라인몰 본체다. 초기 HTML 에 제목이 없어 제목 근거는 얻지 못했고 확인한 것은 응답과 등록도메인이다.
wtg_88cb7f1e54f26500,lotte_mart,svc_88cb7f1e54f26500,lotte_mart,롯데마트,RETAIL_OFFLINE_ONLY,https://company.lottemart.com/,https://company.lottemart.com/,https://company.lottemart.com/,[],200.0,롯데마트 & 롯데슈퍼 공식홈페이지 | LOTTE Mart,lottemart.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://company.lottemart.com/ → HTTP 200 · 페이지 제목 '롯데마트 & 롯데슈퍼 공식홈페이지 | LOTTE Mart' · 등록도메인(PSL) lottemart.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,TRANSACTION_CHANNEL_SPLIT_ACROSS_TWO_SITES,True,False,False,브랜드·점포 안내 사이트다. 온라인 거래 채널이 계열 통합몰의 한 관과 별도 브랜드 몰로 나뉘어 있어 이 표기의 단일 거래 랜딩이 확정되지 않는다.
wtg_e7bb158c1c8d9fe7,market_kurly,svc_e7bb158c1c8d9fe7,market_kurly,마켓컬리,WEB_SERVICE,https://www.kurly.com/,https://www.kurly.com/,https://www.kurly.com/main,"[{""status"": 308, ""from"": ""https://www.kurly.com/"", ""to"": ""/main""}]",200.0,컬리 - 마켓컬리/뷰티컬리,kurly.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.kurly.com/ → HTTP 200 · 최종 URL https://www.kurly.com/main · 리다이렉트 1회 · 페이지 제목 '컬리 - 마켓컬리/뷰티컬리' · 등록도메인(PSL) kurly.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,온라인 장보기 서비스 본체다. 상품 탐색·구매가 브라우저에서 동작한다.
wtg_ea031f85e857140e,mega_coffee,svc_ea031f85e857140e,mega_coffee,메가커피,RETAIL_OFFLINE_ONLY,https://www.mega-mgccoffee.com/,https://www.mega-mgccoffee.com/,https://www.mega-mgccoffee.com/,[],200.0,메가MGC커피,mega-mgccoffee.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.mega-mgccoffee.com/ → HTTP 200 · 페이지 제목 '메가MGC커피' · 등록도메인(PSL) mega-mgccoffee.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,TITLE_DOES_NOT_NAME_BRAND,False,False,False,매장·메뉴 안내 중심의 브랜드 사이트다. 카드 결제는 오프라인 매장에서 일어난다. 페이지 제목의 공식 브랜드명이 A1 원문 표기('메가커피')와 달라 identity 확인이 필요하다.
wtg_d5ae5426eac23877,monimo,svc_d5ae5426eac23877,monimo,모니모,OFFICIAL_PRODUCT_PAGE,https://www.monimo.com/,https://www.monimo.com/,https://www.monimo.com/,[],200.0,모니모 - monimo,monimo.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.monimo.com/ → HTTP 200 · 페이지 제목 '모니모 - monimo' · 등록도메인(PSL) monimo.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,WEB_APP_ENTRY_NOT_CONFIRMED_JS_RENDERED,True,False,False,운영사 소유 도메인의 브랜드 페이지임을 확인했다. 다만 JS 렌더링이라 초기 응답에서 웹 애플리케이션 진입점인지까지는 확인하지 못했다 — 관측한 범위에서는 소개 페이지다.
wtg_ed7b9bea21def8f8,my_files,svc_ed7b9bea21def8f8,my_files,내 파일,SYSTEM_APP,,https://galaxystore.samsung.com/detail/com.sec.android.app.myfiles?langCd=ko,https://galaxystore.samsung.com/detail/com.sec.android.app.myfiles?langCd=ko,[],200.0,내 파일,samsung.com,APP_ONLY,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://galaxystore.samsung.com/detail/com.sec.android.app.myfiles?langCd=ko → HTTP 200 · 페이지 제목 '내 파일' · 등록도메인(PSL) samsung.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,"단말 파일 관리 구성요소로, 확인된 것은 제조사 스토어 등록 페이지와 고객지원 문서뿐이다. 공개 웹 랜딩 개념이 성립하지 않는다."
wtg_6d5510a695d0a614,naver,svc_8349e143ed01f677,naver_app,네이버,WEB_SERVICE,https://www.naver.com/,https://www.naver.com/,https://www.naver.com/,[],200.0,NAVER,naver.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.naver.com/ → HTTP 200 · 페이지 제목 'NAVER' · 등록도메인(PSL) naver.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,포털 서비스 본체가 브라우저에서 그대로 동작한다.
wtg_efda6e0b8457d63c,naver_map,svc_efda6e0b8457d63c,naver_map,네이버지도,WEB_SERVICE,https://map.naver.com/,https://map.naver.com/,https://map.naver.com/p/,"[{""status"": 301, ""from"": ""https://map.naver.com/"", ""to"": ""https://map.naver.com/p/""}]",200.0,,naver.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://map.naver.com/ → HTTP 200 · 최종 URL https://map.naver.com/p/ · 리다이렉트 1회 · 페이지 제목 미획득(봇 차단 또는 비HTML 응답) · 등록도메인(PSL) naver.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,MEDIUM,MEDIUM,2026-08-26,REVIEWED,,,False,False,"웹 지도 애플리케이션 자체다. 초기 HTML 에 제목이 없는 JS 앱이라 제목 근거는 얻지 못했고, 확인한 것은 응답과 최종 경로다."
wtg_6d5510a695d0a614,naver,svc_7ce399cd76c70efa,naver_naverpay,네이버/네이버페이,UNRESOLVED,,https://pay.naver.com/,https://nid.naver.com/nidlogin.login?url=http%3A%2F%2Fpay.naver.com%2Fpc%2Fhistory,"[{""status"": 307, ""from"": ""https://pay.naver.com/"", ""to"": ""https://pay.naver.com/pc""}, {""status"": 307, ""from"": ""https://pay.naver.com/pc"", ""to"": ""https://pay.naver.com/pc/history""}, {""status"": 302, ""from"": ""https://pay.naver.com/pc/history"", ""to"": ""https://nid.naver.com/nidlogin.login?url=http%3A%2F%2Fpay.naver.com%2Fpc%2Fhistory""}]",200.0,NAVER 로그인,naver.com,UNRESOLVED,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://pay.naver.com/ → HTTP 200 · 최종 URL https://nid.naver.com/nidlogin.login?url=http%3A%2F%2Fpay.naver.com%2Fpc%2Fhistory · 리다이렉트 3회 · 페이지 제목 'NAVER 로그인' · 등록도메인(PSL) naver.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,LOW,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,STATUS_UNRESOLVED,True,False,False,"A1 원문 표기 '네이버/네이버페이' 가 두 브랜드를 한 셀에 묶었는데, 두 브랜드의 랜딩은 서로 다른 호스트다 — 포털은 www.naver.com, 결제는 pay.naver.com 이고 후자는 로그인 벽으로 이동한다. 등록도메인은 같지만 랜딩 경험이 다르고 운영 주체도 갈린다. 어느 한쪽을 단일 공식 랜딩으로 고를 근거가 없다."
wtg_7594fc1d91ec9188,nc_dept_newcore_outlet,svc_7594fc1d91ec9188,nc_dept_newcore_outlet,NC백화점/뉴코아아울렛,RETAIL_OFFLINE_ONLY,https://www.elandretail.com/,https://www.elandretail.com/,https://www.elandretail.com/,[],200.0,ELAND RETAIL,elandretail.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.elandretail.com/ → HTTP 200 · 페이지 제목 'ELAND RETAIL' · 등록도메인(PSL) elandretail.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,운영사 사이트이며 원문 표기의 두 브랜드(NC백화점 · 뉴코아아울렛)가 같은 사이트로 귀결된다. 카드 결제는 오프라인 점포에서 일어난다.
wtg_13ed070478ef62c3,netflix,svc_13ed070478ef62c3,netflix,Netflix,WEB_SERVICE,https://www.netflix.com/,https://www.netflix.com/,https://www.netflix.com/kr/,"[{""status"": 302, ""from"": ""https://www.netflix.com/"", ""to"": ""https://www.netflix.com/kr/""}]",200.0,넷플릭스 대한민국 - 인터넷으로 시리즈와 영화를 시청하세요,netflix.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.netflix.com/ → HTTP 200 · 최종 URL https://www.netflix.com/kr/ · 리다이렉트 1회 · 페이지 제목 '넷플릭스 대한민국 - 인터넷으로 시리즈와 영화를 시청하세요' · 등록도메인(PSL) netflix.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,TITLE_DOES_NOT_NAME_BRAND,False,False,False,웹 플레이어 진입점이다. 로그인 후 브라우저에서 재생이 일어난다.
wtg_fb3d1841dddfd982,nh_cok_bank,svc_fb3d1841dddfd982,nh_cok_bank,NH콕뱅크,UNRESOLVED,,https://banking.nonghyup.com/nhbank.html,https://banking.nonghyup.com/nhbank.html,[],200.0,NH Bank - 농협인터넷뱅킹,nonghyup.com,UNRESOLVED,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://banking.nonghyup.com/nhbank.html → HTTP 200 · 페이지 제목 'NH Bank - 농협인터넷뱅킹' · 등록도메인(PSL) nonghyup.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,LOW,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,STATUS_UNRESOLVED,True,False,False,"NH콕뱅크 전용 공식 랜딩을 찾지 못했다. 확인된 운영사 웹 자산은 농협은행 인터넷뱅킹 사이트인데, 콕뱅크는 상호금융(지역농축협) 앱이라 같은 서비스로 볼 근거가 없다. 도메인이 같다는 이유로 붙이면 06 §4-2 가 경고한 identity 오탐이 된다. 확인 불가를 제외로 바꾸지 않는다."
wtg_95967b50683649f2,nh_smart_banking,svc_95967b50683649f2,nh_smart_banking,NH스마트뱅킹,WEB_SERVICE,https://banking.nonghyup.com/nhbank.html,https://banking.nonghyup.com/nhbank.html,https://banking.nonghyup.com/nhbank.html,[],200.0,NH Bank - 농협인터넷뱅킹,nonghyup.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://banking.nonghyup.com/nhbank.html → HTTP 200 · 페이지 제목 'NH Bank - 농협인터넷뱅킹' · 등록도메인(PSL) nonghyup.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,"TITLE_DOES_NOT_NAME_BRAND,APP_TO_WEB_COUNTERPART_IDENTITY",False,False,False,농협은행 인터넷뱅킹 진입점이며 앱과 같은 조회·이체 기능을 브라우저에서 수행한다. 다만 '앱 이름' 과 '은행 웹 채널' 을 같은 서비스로 본 판정이므로 identity 를 사람이 한 번 봐야 한다.
wtg_517b8047eb5be716,nonghyup_hanaro_mart,svc_517b8047eb5be716,nonghyup_hanaro_mart,농협하나로마트,RETAIL_OFFLINE_ONLY,https://www.nhhanaro.co.kr/,https://www.nhhanaro.co.kr/,https://www.nhhanaro.co.kr/,"[{""status"": 302, ""from"": ""https://www.nhhanaro.co.kr/"", ""to"": ""/""}]",200.0,main,nhhanaro.co.kr,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.nhhanaro.co.kr/ → HTTP 200 · 리다이렉트 1회 · 페이지 제목 'main' · 등록도메인(PSL) nhhanaro.co.kr,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,TITLE_DOES_NOT_NAME_BRAND,False,False,False,하나로마트 브랜드 사이트다. 카드 결제는 오프라인 점포에서 일어난다. 페이지 제목이 브랜드명을 담고 있지 않아 identity 확인이 필요하다.
wtg_95e22b9aff7196b3,ns_homeshopping,svc_95e22b9aff7196b3,ns_homeshopping,NS홈쇼핑,WEB_SERVICE,https://www.nsmall.com/,https://www.nsmall.com/,https://www.nsmall.com/,[],200.0,NS홈쇼핑 - 건강한 아이디어,nsmall.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.nsmall.com/ → HTTP 200 · 페이지 제목 'NS홈쇼핑 - 건강한 아이디어' · 등록도메인(PSL) nsmall.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,홈쇼핑 온라인몰 본체다. 상품 탐색·구매가 브라우저에서 동작한다.
wtg_8d71ef6dc3fca6b0,paris_baguette_pariscroissant,svc_8d71ef6dc3fca6b0,paris_baguette_pariscroissant,파리바게뜨/파리크라상,RETAIL_OFFLINE_ONLY,https://www.paris.co.kr/,https://www.paris.co.kr/,https://www.paris.co.kr/,[],200.0,파리바게뜨,paris.co.kr,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.paris.co.kr/ → HTTP 200 · 페이지 제목 '파리바게뜨' · 등록도메인(PSL) paris.co.kr,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,제과 브랜드의 메뉴·매장 안내 사이트이며 원문 표기의 두 이름이 같은 사이트로 귀결된다. 카드 결제는 오프라인 매장에서 일어난다.
wtg_ad44f9ade6b9b551,samsung_calculator,svc_ad44f9ade6b9b551,samsung_calculator,삼성 계산기,SYSTEM_APP,,https://galaxystore.samsung.com/detail/com.sec.android.app.popupcalculator?langCd=ko,https://galaxystore.samsung.com/detail/com.sec.android.app.popupcalculator?langCd=ko,[],200.0,계산기,samsung.com,APP_ONLY,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://galaxystore.samsung.com/detail/com.sec.android.app.popupcalculator?langCd=ko → HTTP 200 · 페이지 제목 '계산기' · 등록도메인(PSL) samsung.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,"단말 기본 유틸리티로, 확인된 것은 제조사 스토어 등록 페이지와 제3자 스토어 등록 페이지뿐이다. 공개 웹 랜딩 개념이 성립하지 않는다."
wtg_088809bf9b31bc6a,samsung_card,svc_088809bf9b31bc6a,samsung_card,삼성카드,WEB_SERVICE,https://www.samsungcard.com/,https://www.samsungcard.com/,https://www.samsungcard.com/,[],200.0,삼성카드,samsungcard.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.samsungcard.com/ → HTTP 200 · 페이지 제목 '삼성카드' · 등록도메인(PSL) samsungcard.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,카드사 웹 서비스 진입점이다. 이용내역 조회·카드 신청이 브라우저에서 일어난다.
wtg_ff3ee504792f6cfc,samsung_internet_browser,svc_ff3ee504792f6cfc,samsung_internet_browser,삼성 인터넷 브라우저,OFFICIAL_PRODUCT_PAGE,https://www.samsung.com/sec/apps/samsung-browser/,https://www.samsung.com/sec/apps/samsung-browser/,https://www.samsung.com/sec/apps/samsung-browser/,[],200.0,삼성 브라우저 | 앱 & 서비스 | Samsung 대한민국,samsung.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.samsung.com/sec/apps/samsung-browser/ → HTTP 200 · 페이지 제목 '삼성 브라우저 | 앱 & 서비스 | Samsung 대한민국' · 등록도메인(PSL) samsung.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,제조사 공식 앱 소개 페이지다. 06 §2-3 의 두 번째 경로로 선탑재 가설을 해소한다 — 랜딩이 없는 것이 아니라 소개 페이지가 있는 것이다.
wtg_2cd43b99c1ed87cf,samsung_notes,svc_2cd43b99c1ed87cf,samsung_notes,삼성 노트,OFFICIAL_PRODUCT_PAGE,https://www.samsung.com/sec/apps/samsung-notes/,https://www.samsung.com/sec/apps/samsung-notes/,https://www.samsung.com/sec/apps/samsung-notes/,[],200.0,Samsung Notes | Apps & Services | Samsung 대한민국,samsung.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.samsung.com/sec/apps/samsung-notes/ → HTTP 200 · 페이지 제목 'Samsung Notes | Apps & Services | Samsung 대한민국' · 등록도메인(PSL) samsung.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,제조사 공식 앱 소개 페이지다. 메모 작성은 앱에서만 일어난다.
wtg_dd5061eb74e2d4d4,samsung_wallet,svc_dd5061eb74e2d4d4,samsung_wallet,삼성 월렛,OFFICIAL_PRODUCT_PAGE,https://www.samsung.com/sec/apps/samsung-wallet/,https://www.samsung.com/sec/apps/samsung-wallet/,https://www.samsung.com/sec/apps/samsung-wallet/,[],200.0,Samsung Wallet ㅣ Samsung 대한민국,samsung.com,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://www.samsung.com/sec/apps/samsung-wallet/ → HTTP 200 · 페이지 제목 'Samsung Wallet ㅣ Samsung 대한민국' · 등록도메인(PSL) samsung.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,제조사 공식 앱 소개 페이지다. 결제·카드 등록은 앱에서만 일어난다.
wtg_8195b68ac17e42a3,seven_eleven,svc_8195b68ac17e42a3,seven_eleven,세븐일레븐,RETAIL_OFFLINE_ONLY,https://www.7-eleven.co.kr/,https://www.7-eleven.co.kr/,https://www.7-eleven.co.kr/,[],200.0,"Life Changing Experience, 고객의 마음속 첫번째 편의점 세븐일레븐",7-eleven.co.kr,OFFICIAL_PRODUCT_PAGE,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,"https://www.7-eleven.co.kr/ → HTTP 200 · 페이지 제목 'Life Changing Experience, 고객의 마음속 첫번째 편의점 세븐일레븐' · 등록도메인(PSL) 7-eleven.co.kr",exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,REVIEWED,,True,False,False,편의점 브랜드의 점포·행사 안내 사이트다. 카드 결제는 오프라인 점포에서 일어난다.
wtg_64d30ef262d8782d,shinhan_sol_bank,svc_64d30ef262d8782d,shinhan_sol_bank,신한 SOL뱅크,WEB_SERVICE,https://bank.shinhan.com/,https://bank.shinhan.com/,https://bank.shinhan.com/,[],200.0,Shinhan Bank,shinhan.com,WEB_SERVICE_LANDING,WEB_SEARCH_CANDIDATE_THEN_ONSITE_VERIFICATION,https://bank.shinhan.com/ → HTTP 200 · 페이지 제목 'Shinhan Bank' · 등록도메인(PSL) shinhan.com,exec-agent(C013) / 검색 후보 → 직접 접속 확인,HIGH,HIGH,2026-08-26,NEEDS_HUMAN_REVIEW,APP_TO_WEB_COUNTERPART_IDENTITY,True,False,False,은행 웹 뱅킹 진입점이며 앱과 같은 조회·이체 기능을 브라우저에서 수행한다. 앱 이름과 은행 웹 채널을 같은 서비스로 본 판정이라 identity 확인이 필요하다.
